date,product_id,transaction_type,quantity,ending_inventory,order_id,unit_cost,transaction_value
2023-04-23,CLO-002,consumption,-458.0,13394.0,,18.0,8244.0
2023-04-23,CLO-003,consumption,-450.0,14524.0,,30.0,13500.0
2023-04-23,ELE-001,consumption,-559.0,16712.0,,180.0,100620.0
2023-04-23,ELE-002,consumption,-534.0,17997.0,,480.0,256320.0
2023-04-23,ELE-003,consumption,-565.0,8476.0,,30.0,16950.0
2023-04-23,FOO-001,consumption,-544.0,13502.0,,3.0,1632.0
2023-04-23,FOO-002,consumption,-388.0,4445.0,,1.2,465.59999999999997
2023-04-23,FOO-003,consumption,-384.0,14074.0,,4.8,1843.1999999999998
2023-04-23,HOM-001,consumption,-497.0,4658.0,,12.0,5964.0
2023-04-23,HOM-002,consumption,-574.0,17388.0,,18.0,10332.0
2023-04-23,HOM-003,consumption,-482.0,17001.0,,60.0,28920.0
2023-04-23,TOY-001,consumption,-493.0,4810.0,,9.0,4437.0
2023-04-23,TOY-002,consumption,-508.0,16790.0,,6.0,3048.0
2023-04-23,TOY-003,consumption,-534.0,5434.0,,12.0,6408.0
2023-04-24,CLO-001,consumption,-458.0,8784.0,,6.0,2748.0
2023-04-24,CLO-002,consumption,-395.0,12999.0,,18.0,7110.0
2023-04-24,CLO-003,consumption,-379.0,14145.0,,30.0,11370.0
2023-04-24,ELE-001,consumption,-448.0,16264.0,,180.0,80640.0
2023-04-24,ELE-002,consumption,-452.0,17545.0,,480.0,216960.0
2023-04-24,ELE-003,consumption,-478.0,7998.0,,30.0,14340.0
2023-04-24,FOO-001,consumption,-485.0,13017.0,,3.0,1455.0
2023-04-24,FOO-002,consumption,-350.0,4095.0,,1.2,420.0
2023-04-24,FOO-003,consumption,-340.0,13734.0,,4.8,1632.0
2023-04-24,HOM-001,consumption,-416.0,4242.0,,12.0,4992.0
2023-04-24,HOM-002,consumption,-492.0,16896.0,,18.0,8856.0
2023-04-24,HOM-003,consumption,-419.0,16582.0,,60.0,25140.0
2023-04-24,TOY-001,consumption,-408.0,4402.0,,9.0,3672.0
2023-04-24,TOY-002,consumption,-433.0,16357.0,,6.0,2598.0
2023-04-24,TOY-003,consumption,-481.0,4953.0,,12.0,5772.0
2023-04-25,CLO-001,consumption,-454.0,8330.0,,6.0,2724.0
2023-04-25,CLO-002,consumption,-381.0,12618.0,,18.0,6858.0
2023-04-25,CLO-003,consumption,-389.0,13756.0,,30.0,11670.0
2023-04-25,ELE-001,consumption,-465.0,15799.0,,180.0,83700.0
2023-04-25,ELE-002,consumption,-451.0,17094.0,,480.0,216480.0
2023-04-25,ELE-003,consumption,-479.0,7519.0,,30.0,14370.0
2023-04-25,FOO-001,consumption,-448.0,12569.0,,3.0,1344.0
2023-04-25,FOO-002,consumption,-313.0,3782.0,,1.2,375.59999999999997
2023-04-25,FOO-003,consumption,-351.0,13383.0,,4.8,1684.8
2023-04-25,HOM-001,consumption,-428.0,3814.0,,12.0,5136.0
2023-04-25,HOM-002,consumption,-500.0,16396.0,,18.0,9000.0
2023-04-25,HOM-003,consumption,-418.0,16164.0,,60.0,25080.0
2023-04-25,TOY-001,consumption,-405.0,3997.0,,9.0,3645.0
2023-04-25,TOY-002,consumption,-417.0,15940.0,,6.0,2502.0
2023-04-25,TOY-003,consumption,-448.0,4505.0,,12.0,5376.0
2023-04-26,CLO-001,consumption,-494.0,7836.0,,6.0,2964.0
2023-04-26,CLO-002,consumption,-387.0,12231.0,,18.0,6966.0
2023-04-26,CLO-003,consumption,-368.0,13388.0,,30.0,11040.0
2023-04-26,ELE-001,consumption,-477.0,15322.0,,180.0,85860.0
2023-04-26,ELE-002,consumption,-452.0,16642.0,,480.0,216960.0
2023-04-26,ELE-003,consumption,-483.0,7036.0,,30.0,14490.0
2023-04-26,FOO-001,consumption,-460.0,12109.0,,3.0,1380.0
2023-04-26,FOO-002,consumption,-321.0,3461.0,,1.2,385.2
2023-04-26,FOO-003,consumption,-353.0,13030.0,,4.8,1694.3999999999999
2023-04-26,HOM-001,consumption,-418.0,3396.0,,12.0,5016.0
2023-04-26,HOM-002,consumption,-521.0,15875.0,,18.0,9378.0
2023-04-26,HOM-003,consumption,-417.0,15747.0,,60.0,25020.0
2023-04-26,TOY-001,consumption,-391.0,3606.0,,9.0,3519.0
2023-04-26,TOY-002,consumption,-471.0,15469.0,,6.0,2826.0
2023-04-26,TOY-003,consumption,-454.0,4051.0,,12.0,5448.0
2023-04-27,CLO-001,consumption,-462.0,7374.0,,6.0,2772.0
2023-04-27,CLO-002,consumption,-388.0,11843.0,,18.0,6984.0
2023-04-27,CLO-003,consumption,-362.0,13026.0,,30.0,10860.0
2023-04-27,ELE-001,consumption,-453.0,14869.0,,180.0,81540.0
2023-04-27,ELE-002,consumption,-468.0,16174.0,,480.0,224640.0
2023-04-27,ELE-003,consumption,-472.0,6564.0,,30.0,14160.0
2023-04-27,ELE-003,order,10900.0,6564.0,ORD-ELE-003-20230427,30.0,327000.0
2023-04-27,FOO-001,consumption,-456.0,11653.0,,3.0,1368.0
2023-04-27,FOO-002,consumption,-334.0,3127.0,,1.2,400.8
2023-04-27,FOO-003,consumption,-332.0,12698.0,,4.8,1593.6
2023-04-27,HOM-001,consumption,-427.0,2969.0,,12.0,5124.0
2023-04-27,HOM-002,consumption,-477.0,15398.0,,18.0,8586.0
2023-04-27,HOM-003,consumption,-437.0,15310.0,,60.0,26220.0
2023-04-27,TOY-001,consumption,-401.0,3205.0,,9.0,3609.0
2023-04-27,TOY-002,consumption,-417.0,15052.0,,6.0,2502.0
2023-04-27,TOY-003,consumption,-463.0,3588.0,,12.0,5556.0
2023-04-28,CLO-001,consumption,-462.0,6912.0,,6.0,2772.0
2023-04-28,CLO-002,consumption,-376.0,11467.0,,18.0,6768.0
2023-04-28,CLO-003,consumption,-363.0,12663.0,,30.0,10890.0
2023-04-28,ELE-001,consumption,-451.0,14418.0,,180.0,81180.0
2023-04-28,ELE-002,consumption,-429.0,15745.0,,480.0,205920.0
2023-04-28,ELE-003,consumption,-456.0,6108.0,,30.0,13680.0
2023-04-28,FOO-001,consumption,-459.0,11194.0,,3.0,1377.0
2023-04-28,FOO-002,consumption,-324.0,2803.0,,1.2,388.8
2023-04-28,FOO-003,consumption,-345.0,12353.0,,4.8,1656.0
2023-04-28,HOM-001,consumption,-415.0,2554.0,,12.0,4980.0
2023-04-28,HOM-002,consumption,-523.0,14875.0,,18.0,9414.0
2023-04-28,HOM-003,consumption,-432.0,14878.0,,60.0,25920.0
2023-04-28,TOY-001,consumption,-393.0,2812.0,,9.0,3537.0
2023-04-28,TOY-002,consumption,-452.0,14600.0,,6.0,2712.0
2023-04-28,TOY-003,consumption,-474.0,3114.0,,12.0,5688.0
2023-04-29,TOY-003,receiving,14701.0,17815.0,ORD-TOY-003-20230408,12.0,176412.0
2023-04-29,FOO-002,receiving,10011.0,12814.0,ORD-FOO-002-20230415,1.2,12013.199999999999
2023-04-29,HOM-001,receiving,13419.0,15973.0,ORD-HOM-001-20230422,12.0,161028.0
2023-04-29,TOY-001,receiving,11421.0,14233.0,ORD-TOY-001-20230422,9.0,102789.0
2023-04-29,CLO-001,consumption,-583.0,6329.0,,6.0,3498.0
2023-04-29,CLO-001,order,15242.0,6329.0,ORD-CLO-001-20230429,6.0,91452.0
2023-04-29,CLO-002,consumption,-474.0,10993.0,,18.0,8532.0
2023-04-29,CLO-003,consumption,-462.0,12201.0,,30.0,13860.0
2023-04-29,CLO-003,order,11361.0,12201.0,ORD-CLO-003-20230429,30.0,340830.0
2023-04-29,ELE-001,consumption,-559.0,13859.0,,180.0,100620.0
2023-04-29,ELE-002,consumption,-541.0,15204.0,,480.0,259680.0
2023-04-29,ELE-003,consumption,-589.0,5519.0,,30.0,17670.0
2023-04-29,FOO-001,consumption,-520.0,10674.0,,3.0,1560.0
2023-04-29,FOO-002,consumption,-395.0,12419.0,,1.2,474.0
2023-04-29,FOO-003,consumption,-423.0,11930.0,,4.8,2030.3999999999999
2023-04-29,HOM-001,consumption,-529.0,15444.0,,12.0,6348.0
2023-04-29,HOM-002,consumption,-586.0,14289.0,,18.0,10548.0
2023-04-29,HOM-003,consumption,-506.0,14372.0,,60.0,30360.0
2023-04-29,TOY-001,consumption,-484.0,13749.0,,9.0,4356.0
2023-04-29,TOY-002,consumption,-524.0,14076.0,,6.0,3144.0
2023-04-29,TOY-003,consumption,-561.0,17254.0,,12.0,6732.0
2023-04-30,CLO-001,consumption,-574.0,5755.0,,6.0,3444.0
2023-04-30,CLO-002,consumption,-475.0,10518.0,,18.0,8550.0
2023-04-30,CLO-003,consumption,-419.0,11782.0,,30.0,12570.0
2023-04-30,ELE-001,consumption,-568.0,13291.0,,180.0,102240.0
2023-04-30,ELE-002,consumption,-544.0,14660.0,,480.0,261120.0
2023-04-30,ELE-002,order,13084.0,14660.0,ORD-ELE-002-20230430,480.0,6280320.0
2023-04-30,ELE-003,consumption,-584.0,4935.0,,30.0,17520.0
2023-04-30,FOO-001,consumption,-576.0,10098.0,,3.0,1728.0
2023-04-30,FOO-002,consumption,-382.0,12037.0,,1.2,458.4
2023-04-30,FOO-003,consumption,-416.0,11514.0,,4.8,1996.8
2023-04-30,FOO-003,order,9702.0,11514.0,ORD-FOO-003-20230430,4.8,46569.6
2023-04-30,HOM-001,consumption,-500.0,14944.0,,12.0,6000.0
2023-04-30,HOM-002,consumption,-569.0,13720.0,,18.0,10242.0
2023-04-30,HOM-003,consumption,-507.0,13865.0,,60.0,30420.0
2023-04-30,HOM-003,order,11992.0,13865.0,ORD-HOM-003-20230430,60.0,719520.0
2023-04-30,TOY-001,consumption,-482.0,13267.0,,9.0,4338.0
2023-04-30,TOY-002,consumption,-527.0,13549.0,,6.0,3162.0
2023-04-30,TOY-003,consumption,-564.0,16690.0,,12.0,6768.0
2023-05-01,CLO-001,consumption,-354.0,5401.0,,6.0,2124.0
2023-05-01,CLO-002,consumption,-290.0,10228.0,,18.0,5220.0
2023-05-01,CLO-003,consumption,-287.0,11495.0,,30.0,8610.0
2023-05-01,ELE-001,consumption,-368.0,12923.0,,180.0,66240.0
2023-05-01,ELE-002,consumption,-366.0,14294.0,,480.0,175680.0
2023-05-01,ELE-003,consumption,-357.0,4578.0,,30.0,10710.0
2023-05-01,FOO-001,consumption,-345.0,9753.0,,3.0,1035.0
2023-05-01,FOO-002,consumption,-255.0,11782.0,,1.2,306.0
2023-05-01,FOO-003,consumption,-278.0,11236.0,,4.8,1334.3999999999999
2023-05-01,HOM-001,consumption,-345.0,14599.0,,12.0,4140.0
2023-05-01,HOM-002,consumption,-380.0,13340.0,,18.0,6840.0
2023-05-01,HOM-003,consumption,-320.0,13545.0,,60.0,19200.0
2023-05-01,TOY-001,consumption,-307.0,12960.0,,9.0,2763.0
2023-05-01,TOY-002,consumption,-317.0,13232.0,,6.0,1902.0
2023-05-01,TOY-003,consumption,-334.0,16356.0,,12.0,4008.0
2023-05-02,CLO-001,consumption,-364.0,5037.0,,6.0,2184.0
2023-05-02,CLO-002,consumption,-285.0,9943.0,,18.0,5130.0
2023-05-02,CLO-003,consumption,-301.0,11194.0,,30.0,9030.0
2023-05-02,ELE-001,consumption,-342.0,12581.0,,180.0,61560.0
2023-05-02,ELE-002,consumption,-331.0,13963.0,,480.0,158880.0
2023-05-02,ELE-003,consumption,-371.0,4207.0,,30.0,11130.0
2023-05-02,FOO-001,consumption,-345.0,9408.0,,3.0,1035.0
2023-05-02,FOO-002,consumption,-263.0,11519.0,,1.2,315.59999999999997
2023-05-02,FOO-003,consumption,-263.0,10973.0,,4.8,1262.3999999999999
2023-05-02,HOM-001,consumption,-313.0,14286.0,,12.0,3756.0
2023-05-02,HOM-002,consumption,-383.0,12957.0,,18.0,6894.0
2023-05-02,HOM-003,consumption,-332.0,13213.0,,60.0,19920.0
2023-05-02,TOY-001,consumption,-299.0,12661.0,,9.0,2691.0
2023-05-02,TOY-002,consumption,-321.0,12911.0,,6.0,1926.0
2023-05-02,TOY-003,consumption,-338.0,16018.0,,12.0,4056.0
2023-05-03,CLO-001,consumption,-375.0,4662.0,,6.0,2250.0
2023-05-03,CLO-002,consumption,-298.0,9645.0,,18.0,5364.0
2023-05-03,CLO-003,consumption,-279.0,10915.0,,30.0,8370.0
2023-05-03,ELE-001,consumption,-348.0,12233.0,,180.0,62640.0
2023-05-03,ELE-002,consumption,-359.0,13604.0,,480.0,172320.0
2023-05-03,ELE-003,consumption,-352.0,3855.0,,30.0,10560.0
2023-05-03,FOO-001,consumption,-350.0,9058.0,,3.0,1050.0
2023-05-03,FOO-002,consumption,-240.0,11279.0,,1.2,288.0
2023-05-03,FOO-003,consumption,-283.0,10690.0,,4.8,1358.3999999999999
2023-05-03,HOM-001,consumption,-318.0,13968.0,,12.0,3816.0
2023-05-03,HOM-002,consumption,-379.0,12578.0,,18.0,6822.0
2023-05-03,HOM-003,consumption,-325.0,12888.0,,60.0,19500.0
2023-05-03,TOY-001,consumption,-295.0,12366.0,,9.0,2655.0
2023-05-03,TOY-002,consumption,-348.0,12563.0,,6.0,2088.0
2023-05-03,TOY-003,consumption,-381.0,15637.0,,12.0,4572.0
2023-05-04,ELE-003,receiving,10900.0,14755.0,ORD-ELE-003-20230427,30.0,327000.0
2023-05-04,CLO-001,consumption,-368.0,4294.0,,6.0,2208.0
2023-05-04,CLO-002,consumption,-291.0,9354.0,,18.0,5238.0
2023-05-04,CLO-003,consumption,-279.0,10636.0,,30.0,8370.0
2023-05-04,ELE-001,consumption,-350.0,11883.0,,180.0,63000.0
2023-05-04,ELE-002,consumption,-344.0,13260.0,,480.0,165120.0
2023-05-04,ELE-003,consumption,-358.0,14397.0,,30.0,10740.0
2023-05-04,FOO-001,consumption,-368.0,8690.0,,3.0,1104.0
2023-05-04,FOO-002,consumption,-252.0,11027.0,,1.2,302.4
2023-05-04,FOO-003,consumption,-271.0,10419.0,,4.8,1300.8
2023-05-04,HOM-001,consumption,-333.0,13635.0,,12.0,3996.0
2023-05-04,HOM-002,consumption,-380.0,12198.0,,18.0,6840.0
2023-05-04,HOM-003,consumption,-345.0,12543.0,,60.0,20700.0
2023-05-04,TOY-001,consumption,-303.0,12063.0,,9.0,2727.0
2023-05-04,TOY-002,consumption,-336.0,12227.0,,6.0,2016.0
2023-05-04,TOY-003,consumption,-335.0,15302.0,,12.0,4020.0
2023-05-05,CLO-001,consumption,-336.0,3958.0,,6.0,2016.0
2023-05-05,CLO-002,consumption,-293.0,9061.0,,18.0,5274.0
2023-05-05,CLO-003,consumption,-266.0,10370.0,,30.0,7980.0
2023-05-05,ELE-001,consumption,-349.0,11534.0,,180.0,62820.0
2023-05-05,ELE-002,consumption,-352.0,12908.0,,480.0,168960.0
2023-05-05,ELE-003,consumption,-344.0,14053.0,,30.0,10320.0
2023-05-05,FOO-001,consumption,-365.0,8325.0,,3.0,1095.0
2023-05-05,FOO-002,consumption,-246.0,10781.0,,1.2,295.2
2023-05-05,FOO-003,consumption,-267.0,10152.0,,4.8,1281.6
2023-05-05,HOM-001,consumption,-317.0,13318.0,,12.0,3804.0
2023-05-05,HOM-002,consumption,-398.0,11800.0,,18.0,7164.0
2023-05-05,HOM-003,consumption,-336.0,12207.0,,60.0,20160.0
2023-05-05,TOY-001,consumption,-310.0,11753.0,,9.0,2790.0
2023-05-05,TOY-002,consumption,-335.0,11892.0,,6.0,2010.0
2023-05-05,TOY-003,consumption,-343.0,14959.0,,12.0,4116.0
2023-05-06,CLO-001,receiving,15242.0,19200.0,ORD-CLO-001-20230429,6.0,91452.0
2023-05-06,CLO-001,consumption,-415.0,18785.0,,6.0,2490.0
2023-05-06,CLO-002,consumption,-372.0,8689.0,,18.0,6696.0
2023-05-06,CLO-003,consumption,-319.0,10051.0,,30.0,9570.0
2023-05-06,ELE-001,consumption,-418.0,11116.0,,180.0,75240.0
2023-05-06,ELE-002,consumption,-423.0,12485.0,,480.0,203040.0
2023-05-06,ELE-003,consumption,-436.0,13617.0,,30.0,13080.0
2023-05-06,FOO-001,consumption,-441.0,7884.0,,3.0,1323.0
2023-05-06,FOO-002,consumption,-315.0,10466.0,,1.2,378.0
2023-05-06,FOO-003,consumption,-336.0,9816.0,,4.8,1612.8
2023-05-06,HOM-001,consumption,-405.0,12913.0,,12.0,4860.0
2023-05-06,HOM-002,consumption,-458.0,11342.0,,18.0,8244.0
2023-05-06,HOM-003,consumption,-383.0,11824.0,,60.0,22980.0
2023-05-06,TOY-001,consumption,-378.0,11375.0,,9.0,3402.0
2023-05-06,TOY-002,consumption,-410.0,11482.0,,6.0,2460.0
2023-05-06,TOY-003,consumption,-435.0,14524.0,,12.0,5220.0
2023-05-07,CLO-001,consumption,-416.0,18369.0,,6.0,2496.0
2023-05-07,CLO-002,consumption,-347.0,8342.0,,18.0,6246.0
2023-05-07,CLO-003,consumption,-336.0,9715.0,,30.0,10080.0
2023-05-07,ELE-001,consumption,-440.0,10676.0,,180.0,79200.0
2023-05-07,ELE-002,consumption,-443.0,12042.0,,480.0,212640.0
2023-05-07,ELE-003,consumption,-452.0,13165.0,,30.0,13560.0
2023-05-07,FOO-001,consumption,-419.0,7465.0,,3.0,1257.0
2023-05-07,FOO-002,consumption,-305.0,10161.0,,1.2,366.0
2023-05-07,FOO-003,consumption,-330.0,9486.0,,4.8,1584.0
2023-05-07,HOM-001,consumption,-408.0,12505.0,,12.0,4896.0
2023-05-07,HOM-002,consumption,-459.0,10883.0,,18.0,8262.0
2023-05-07,HOM-003,consumption,-405.0,11419.0,,60.0,24300.0
2023-05-07,TOY-001,consumption,-356.0,11019.0,,9.0,3204.0
2023-05-07,TOY-002,consumption,-386.0,11096.0,,6.0,2316.0
2023-05-07,TOY-003,consumption,-420.0,14104.0,,12.0,5040.0
2023-05-08,CLO-001,consumption,-356.0,18013.0,,6.0,2136.0
2023-05-08,CLO-002,consumption,-280.0,8062.0,,18.0,5040.0
2023-05-08,CLO-003,consumption,-280.0,9435.0,,30.0,8400.0
2023-05-08,ELE-001,consumption,-346.0,10330.0,,180.0,62280.0
2023-05-08,ELE-002,consumption,-366.0,11676.0,,480.0,175680.0
2023-05-08,ELE-003,consumption,-346.0,12819.0,,30.0,10380.0
2023-05-08,FOO-001,consumption,-335.0,7130.0,,3.0,1005.0
2023-05-08,FOO-002,consumption,-258.0,9903.0,,1.2,309.59999999999997
2023-05-08,FOO-003,consumption,-273.0,9213.0,,4.8,1310.3999999999999
2023-05-08,HOM-001,consumption,-304.0,12201.0,,12.0,3648.0
2023-05-08,HOM-002,consumption,-350.0,10533.0,,18.0,6300.0
2023-05-08,HOM-003,consumption,-338.0,11081.0,,60.0,20280.0
2023-05-08,TOY-001,consumption,-321.0,10698.0,,9.0,2889.0
2023-05-08,TOY-002,consumption,-335.0,10761.0,,6.0,2010.0
2023-05-08,TOY-003,consumption,-363.0,13741.0,,12.0,4356.0
2023-05-09,CLO-001,consumption,-364.0,17649.0,,6.0,2184.0
2023-05-09,CLO-002,consumption,-299.0,7763.0,,18.0,5382.0
2023-05-09,CLO-003,consumption,-275.0,9160.0,,30.0,8250.0
2023-05-09,ELE-001,consumption,-328.0,10002.0,,180.0,59040.0
2023-05-09,ELE-002,consumption,-355.0,11321.0,,480.0,170400.0
2023-05-09,ELE-003,consumption,-365.0,12454.0,,30.0,10950.0
2023-05-09,FOO-001,consumption,-364.0,6766.0,,3.0,1092.0
2023-05-09,FOO-002,consumption,-255.0,9648.0,,1.2,306.0
2023-05-09,FOO-003,consumption,-274.0,8939.0,,4.8,1315.2
2023-05-09,HOM-001,consumption,-320.0,11881.0,,12.0,3840.0
2023-05-09,HOM-002,consumption,-396.0,10137.0,,18.0,7128.0
2023-05-09,HOM-003,consumption,-332.0,10749.0,,60.0,19920.0
2023-05-09,TOY-001,consumption,-317.0,10381.0,,9.0,2853.0
2023-05-09,TOY-002,consumption,-348.0,10413.0,,6.0,2088.0
2023-05-09,TOY-003,consumption,-339.0,13402.0,,12.0,4068.0
2023-05-10,CLO-001,consumption,-366.0,17283.0,,6.0,2196.0
2023-05-10,CLO-002,consumption,-300.0,7463.0,,18.0,5400.0
2023-05-10,CLO-003,consumption,-292.0,8868.0,,30.0,8760.0
2023-05-10,ELE-001,consumption,-358.0,9644.0,,180.0,64440.0
2023-05-10,ELE-002,consumption,-336.0,10985.0,,480.0,161280.0
2023-05-10,ELE-003,consumption,-365.0,12089.0,,30.0,10950.0
2023-05-10,FOO-001,consumption,-359.0,6407.0,,3.0,1077.0
2023-05-10,FOO-002,consumption,-244.0,9404.0,,1.2,292.8
2023-05-10,FOO-003,consumption,-265.0,8674.0,,4.8,1272.0
2023-05-10,HOM-001,consumption,-318.0,11563.0,,12.0,3816.0
2023-05-10,HOM-002,consumption,-381.0,9756.0,,18.0,6858.0
2023-05-10,HOM-003,consumption,-341.0,10408.0,,60.0,20460.0
2023-05-10,TOY-001,consumption,-311.0,10070.0,,9.0,2799.0
2023-05-10,TOY-002,consumption,-338.0,10075.0,,6.0,2028.0
2023-05-10,TOY-003,consumption,-361.0,13041.0,,12.0,4332.0
2023-05-11,CLO-001,consumption,-355.0,16928.0,,6.0,2130.0
2023-05-11,CLO-002,consumption,-310.0,7153.0,,18.0,5580.0
2023-05-11,CLO-003,consumption,-279.0,8589.0,,30.0,8370.0
2023-05-11,ELE-001,consumption,-343.0,9301.0,,180.0,61740.0
2023-05-11,ELE-002,consumption,-358.0,10627.0,,480.0,171840.0
2023-05-11,ELE-003,consumption,-382.0,11707.0,,30.0,11460.0
2023-05-11,FOO-001,consumption,-348.0,6059.0,,3.0,1044.0
2023-05-11,FOO-002,consumption,-266.0,9138.0,,1.2,319.2
2023-05-11,FOO-003,consumption,-247.0,8427.0,,4.8,1185.6
2023-05-11,HOM-001,consumption,-317.0,11246.0,,12.0,3804.0
2023-05-11,HOM-002,consumption,-374.0,9382.0,,18.0,6732.0
2023-05-11,HOM-003,consumption,-323.0,10085.0,,60.0,19380.0
2023-05-11,TOY-001,consumption,-309.0,9761.0,,9.0,2781.0
2023-05-11,TOY-002,consumption,-327.0,9748.0,,6.0,1962.0
2023-05-11,TOY-003,consumption,-356.0,12685.0,,12.0,4272.0
2023-05-12,CLO-001,consumption,-350.0,16578.0,,6.0,2100.0
2023-05-12,CLO-002,consumption,-307.0,6846.0,,18.0,5526.0
2023-05-12,CLO-003,consumption,-295.0,8294.0,,30.0,8850.0
2023-05-12,ELE-001,consumption,-347.0,8954.0,,180.0,62460.0
2023-05-12,ELE-002,consumption,-338.0,10289.0,,480.0,162240.0
2023-05-12,ELE-003,consumption,-373.0,11334.0,,30.0,11190.0
2023-05-12,FOO-001,consumption,-353.0,5706.0,,3.0,1059.0
2023-05-12,FOO-002,consumption,-248.0,8890.0,,1.2,297.59999999999997
2023-05-12,FOO-003,consumption,-273.0,8154.0,,4.8,1310.3999999999999
2023-05-12,HOM-001,consumption,-346.0,10900.0,,12.0,4152.0
2023-05-12,HOM-002,consumption,-382.0,9000.0,,18.0,6876.0
2023-05-12,HOM-003,consumption,-325.0,9760.0,,60.0,19500.0
2023-05-12,TOY-001,consumption,-309.0,9452.0,,9.0,2781.0
2023-05-12,TOY-002,consumption,-349.0,9399.0,,6.0,2094.0
2023-05-12,TOY-003,consumption,-356.0,12329.0,,12.0,4272.0
2023-05-13,CLO-001,consumption,-432.0,16146.0,,6.0,2592.0
2023-05-13,CLO-002,consumption,-351.0,6495.0,,18.0,6318.0
2023-05-13,CLO-002,order,8949.0,6495.0,ORD-CLO-002-20230513,18.0,161082.0
2023-05-13,CLO-003,consumption,-339.0,7955.0,,30.0,10170.0
2023-05-13,ELE-001,consumption,-415.0,8539.0,,180.0,74700.0
2023-05-13,ELE-001,order,9721.0,8539.0,ORD-ELE-001-20230513,180.0,1749780.0
2023-05-13,ELE-002,consumption,-435.0,9854.0,,480.0,208800.0
2023-05-13,ELE-003,consumption,-428.0,10906.0,,30.0,12840.0
2023-05-13,FOO-001,consumption,-391.0,5315.0,,3.0,1173.0
2023-05-13,FOO-001,order,9152.0,5315.0,ORD-FOO-001-20230513,3.0,27456.0
2023-05-13,FOO-002,consumption,-295.0,8595.0,,1.2,354.0
2023-05-13,FOO-003,consumption,-329.0,7825.0,,4.8,1579.2
2023-05-13,HOM-001,consumption,-401.0,10499.0,,12.0,4812.0
2023-05-13,HOM-002,consumption,-454.0,8546.0,,18.0,8172.0
2023-05-13,HOM-002,order,11430.0,8546.0,ORD-HOM-002-20230513,18.0,205740.0
2023-05-13,HOM-003,consumption,-414.0,9346.0,,60.0,24840.0
2023-05-13,TOY-001,consumption,-368.0,9084.0,,9.0,3312.0
2023-05-13,TOY-002,consumption,-397.0,9002.0,,6.0,2382.0
2023-05-13,TOY-003,consumption,-429.0,11900.0,,12.0,5148.0
2023-05-13,TOY-003,order,9979.0,11900.0,ORD-TOY-003-20230513,12.0,119748.0
2023-05-14,CLO-001,consumption,-433.0,15713.0,,6.0,2598.0
2023-05-14,CLO-002,consumption,-358.0,6137.0,,18.0,6444.0
2023-05-14,CLO-003,consumption,-329.0,7626.0,,30.0,9870.0
2023-05-14,ELE-001,consumption,-401.0,8138.0,,180.0,72180.0
2023-05-14,ELE-002,consumption,-407.0,9447.0,,480.0,195360.0
2023-05-14,ELE-003,consumption,-431.0,10475.0,,30.0,12930.0
2023-05-14,FOO-001,consumption,-432.0,4883.0,,3.0,1296.0
2023-05-14,FOO-002,consumption,-294.0,8301.0,,1.2,352.8
2023-05-14,FOO-003,consumption,-308.0,7517.0,,4.8,1478.3999999999999
2023-05-14,HOM-001,consumption,-396.0,10103.0,,12.0,4752.0
2023-05-14,HOM-002,consumption,-453.0,8093.0,,18.0,8154.0
2023-05-14,HOM-003,consumption,-384.0,8962.0,,60.0,23040.0
2023-05-14,TOY-001,consumption,-376.0,8708.0,,9.0,3384.0
2023-05-14,TOY-002,consumption,-405.0,8597.0,,6.0,2430.0
2023-05-14,TOY-003,consumption,-412.0,11488.0,,12.0,4944.0
2023-05-15,CLO-001,consumption,-354.0,15359.0,,6.0,2124.0
2023-05-15,CLO-002,consumption,-279.0,5858.0,,18.0,5022.0
2023-05-15,CLO-003,consumption,-297.0,7329.0,,30.0,8910.0
2023-05-15,ELE-001,consumption,-353.0,7785.0,,180.0,63540.0
2023-05-15,ELE-002,consumption,-346.0,9101.0,,480.0,166080.0
2023-05-15,ELE-003,consumption,-373.0,10102.0,,30.0,11190.0
2023-05-15,FOO-001,consumption,-357.0,4526.0,,3.0,1071.0
2023-05-15,FOO-002,consumption,-244.0,8057.0,,1.2,292.8
2023-05-15,FOO-003,consumption,-257.0,7260.0,,4.8,1233.6
2023-05-15,HOM-001,consumption,-338.0,9765.0,,12.0,4056.0
2023-05-15,HOM-002,consumption,-376.0,7717.0,,18.0,6768.0
2023-05-15,HOM-003,consumption,-330.0,8632.0,,60.0,19800.0
2023-05-15,TOY-001,consumption,-300.0,8408.0,,9.0,2700.0
2023-05-15,TOY-002,consumption,-336.0,8261.0,,6.0,2016.0
2023-05-15,TOY-003,consumption,-348.0,11140.0,,12.0,4176.0
2023-05-16,CLO-001,consumption,-391.0,14968.0,,6.0,2346.0
2023-05-16,CLO-002,consumption,-297.0,5561.0,,18.0,5346.0
2023-05-16,CLO-003,consumption,-288.0,7041.0,,30.0,8640.0
2023-05-16,ELE-001,consumption,-357.0,7428.0,,180.0,64260.0
2023-05-16,ELE-002,consumption,-342.0,8759.0,,480.0,164160.0
2023-05-16,ELE-003,consumption,-382.0,9720.0,,30.0,11460.0
2023-05-16,FOO-001,consumption,-337.0,4189.0,,3.0,1011.0
2023-05-16,FOO-002,consumption,-249.0,7808.0,,1.2,298.8
2023-05-16,FOO-003,consumption,-269.0,6991.0,,4.8,1291.2
